"USPS","GEOID","POP00","HU00","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","COUNTY","dcbd","countycode","statecode","tract00"
"TX","48201542100",9490,3014,15237764,0,5.8833,0,29.856719,-95.699424,"Harris",20.8515923222262,"201","48","542100"
"TX","48201542200",4370,1339,24246307,0,9.3616,0,29.848991,-95.730738,"Harris",22.4868650856858,"201","48","542200"
"TX","48201542300",7426,2444,10802184,0,4.1707,0,29.814009,-95.73406,"Harris",22.1515845327329,"201","48","542300"
"TX","48201542400",5916,1946,5796793,0,2.2382,0,29.793402,-95.733242,"Harris",21.9112422733665,"201","48","542400"
"TX","48201542500",2387,751,4431223,0,1.7109,0,29.795775,-95.760543,"Harris",23.5554743446331,"201","48","542500"
"TX","48201542600",1579,495,4568402,0,1.7639,0,29.794593,-95.78727,"Harris",25.1415221280538,"201","48","542600"
"TX","48201542700",4330,1503,4762723,0,1.8389,0,29.792116,-95.817156,"Harris",26.9110992743459,"201","48","542700"
"TX","48201542800",5882,1830,8961009,0,3.4599,0,29.814664,-95.819118,"Harris",27.1965497126217,"201","48","542800"
"TX","48201542900",6215,2034,54881233,0,21.1898,0,29.827479,-95.781727,"Harris",25.1260371450707,"201","48","542900"
"TX","48201543000",3876,1276,149905239,1531935,57.8787,0.5915,29.933949,-95.721019,"Harris",24.2235460294472,"201","48","543000"
"TX","48201543100",1378,473,128201726,1594213,49.499,0.6155,30.000027,-95.852757,"Harris",33.3299131236088,"201","48","543100"
"TX","48201550100",3839,1700,3414168,0,1.3182,0,29.947652,-95.428765,"Harris",13.4191144696185,"201","48","550100"
"TX","48201550200",3389,1662,2594291,0,1.0017,0,29.959073,-95.424725,"Harris",14.1229177643457,"201","48","550200"
"TX","48201550300",9654,5380,11861320,0,4.5797,0,29.993717,-95.435377,"Harris",16.5980205298837,"201","48","550300"
"TX","48201550400",13153,5519,14833194,15454,5.7271,0.006,29.970271,-95.449953,"Harris",15.2818380400669,"201","48","550400"
"TX","48201550500",2971,1076,4246747,0,1.6397,0,29.948012,-95.446794,"Harris",13.7668008435201,"201","48","550500"
"TX","48201550600",14222,4027,4897489,0,1.8909,0,29.953843,-95.4629,"Harris",14.4903340152555,"201","48","550600"
"TX","48201550700",2650,755,5804955,0,2.2413,0,29.941725,-95.491101,"Harris",14.4916733567167,"201","48","550700"
"TX","48201550800",2625,750,2048970,0,0.7911,0,29.949264,-95.475893,"Harris",14.5227245677109,"201","48","550800"
"TX","48201550900",7148,2234,3094677,0,1.1949,0,29.955502,-95.489663,"Harris",15.2810899189109,"201","48","550900"
"TX","48201551000",2575,623,1177545,0,0.4547,0,29.970236,-95.490033,"Harris",16.1957173798586,"201","48","551000"
"TX","48201551100",7222,2787,4495176,0,1.7356,0,29.980925,-95.484919,"Harris",16.7311478787148,"201","48","551100"
"TX","48201551200",6122,2469,3563903,0,1.376,0,29.975979,-95.500688,"Harris",16.8393401022466,"201","48","551200"
"TX","48201551300",3251,1018,1964216,0,0.7584,0,29.952649,-95.509443,"Harris",15.70561205419,"201","48","551300"
"TX","48201551400",3984,1652,7954217,0,3.0711,0,29.972481,-95.518777,"Harris",17.1637845925144,"201","48","551400"
"TX","48201551500",3230,947,10098783,0,3.8992,0,29.945612,-95.552595,"Harris",16.8504764808935,"201","48","551500"
"TX","48201551600",7191,2431,3066360,0,1.1839,0,29.930339,-95.567577,"Harris",16.6892532125996,"201","48","551600"
"TX","48201551700",18550,6658,9144803,0,3.5308,0,29.913442,-95.570614,"Harris",16.0264093632702,"201","48","551700"
"TX","48201551800",4823,1706,6158464,79812,2.3778,0.0308,29.887545,-95.561368,"Harris",14.4639359081038,"201","48","551800"
"TX","48201551900",4278,2729,1767071,0,0.6823,0,29.900774,-95.590141,"Harris",16.390404743151,"201","48","551900"
"TX","48201552000",7190,2844,6037940,0,2.3313,0,29.914324,-95.59669,"Harris",17.2678212934705,"201","48","552000"
"TX","48201552100",11373,3968,7205666,0,2.7821,0,29.936916,-95.618548,"Harris",19.263722364165,"201","48","552100"
"TX","48201552200",4390,1521,10072523,0,3.889,0,29.940443,-95.644792,"Harris",20.6498281515936,"201","48","552200"
"TX","48201552300",8129,3373,7938880,0,3.0652,0,29.957688,-95.611254,"Harris",19.8816311719872,"201","48","552300"
"TX","48201552400",4266,1613,5916459,0,2.2844,0,29.937335,-95.601621,"Harris",18.5094864536823,"201","48","552400"
"TX","48201552500",7236,2627,5588373,0,2.1577,0,29.951915,-95.572629,"Harris",17.9720086098723,"201","48","552500"
"TX","48201552600",5546,2360,8108185,0,3.1306,0,29.972337,-95.576579,"Harris",19.1858227123542,"201","48","552600"
"TX","48201552700",5170,2732,5194492,0,2.0056,0,29.979341,-95.553061,"Harris",18.6969544661423,"201","48","552700"
"TX","48201552800",7839,3692,6447060,0,2.4892,0,29.980688,-95.532183,"Harris",18.0694238849838,"201","48","552800"
"TX","48201552900",6895,3548,4856615,0,1.8751,0,29.993455,-95.513528,"Harris",18.2654110948113,"201","48","552900"
"TX","48201553000",9140,3538,9446915,0,3.6475,0,30.007886,-95.485327,"Harris",18.4519935731239,"201","48","553000"
"TX","48201553100",6314,2608,3423608,0,1.3219,0,30.020312,-95.460411,"Harris",18.7650556914425,"201","48","553100"
"TX","48201553200",7246,3117,4414545,0,1.7045,0,30.027112,-95.446293,"Harris",18.9933297455431,"201","48","553200"
"TX","48201553300",2892,1636,1316152,12610,0.5082,0.0049,30.025352,-95.434794,"Harris",18.7200514355848,"201","48","553300"
"TX","48201553400",10711,3693,15698262,48302,6.0611,0.0186,30.050258,-95.450944,"Harris",20.61179682878,"201","48","553400"
"TX","48201553500",6701,2322,3667794,0,1.4161,0,30.036734,-95.477802,"Harris",20.1628271759333,"201","48","553500"
"TX","48201553600",5182,1832,4900629,0,1.8921,0,30.028127,-95.4933,"Harris",19.9266085408842,"201","48","553600"
"TX","48201553700",3654,1336,3139515,0,1.2122,0,30.017659,-95.513596,"Harris",19.7563519639176,"201","48","553700"
"TX","48201553800",9147,3049,9126134,32441,3.5236,0.0125,30.034538,-95.512508,"Harris",20.7842597914316,"201","48","553800"
"TX","48201553900",7432,2340,5191359,0,2.0044,0,30.02566,-95.538093,"Harris",20.9208255165515,"201","48","553900"
"TX","48201554000",7254,2614,7610495,20318,2.9384,0.0078,30.002287,-95.539171,"Harris",19.556149078488,"201","48","554000"
"TX","48201554100",9761,3184,5266918,0,2.0336,0,30.01481,-95.555913,"Harris",20.8191812050942,"201","48","554100"
"TX","48201554200",4401,1438,7126945,117499,2.7517,0.0454,30.005176,-95.571306,"Harris",20.7822663080158,"201","48","554200"
"TX","48201554300",11086,3861,11314392,0,4.3685,0,29.986565,-95.597402,"Harris",20.7430435656304,"201","48","554300"
"TX","48201554400",10918,3700,40894817,48731,15.7896,0.0188,29.980403,-95.673729,"Harris",23.7213953739806,"201","48","554400"
"TX","48201554500",6942,2227,16955628,0,6.5466,0,29.994494,-95.635654,"Harris",22.7020542263255,"201","48","554500"
"TX","48201554600",4732,1496,3707866,0,1.4316,0,30.003339,-95.617122,"Harris",22.3916954932113,"201","48","554600"
"TX","48201554700",4406,1634,4472647,0,1.7269,0,30.004335,-95.599939,"Harris",21.7778316954949,"201","48","554700"
"TX","48201554800",5159,1826,47942468,416588,18.5107,0.1608,30.059213,-95.581843,"Harris",24.2408108395332,"201","48","554800"
"TX","48201554900",9988,3314,34941704,381691,13.4911,0.1474,30.099385,-95.5324,"Harris",25.3657315100801,"201","48","554900"
"TX","48201555000",5535,1818,5668985,32017,2.1888,0.0124,30.064995,-95.484679,"Harris",22.1442092717431,"201","48","555000"
"TX","48201555100",3657,1340,7403586,0,2.8585,0,30.077956,-95.466685,"Harris",22.6973650134451,"201","48","555100"
"TX","48201555200",4678,1675,18831335,54874,7.2708,0.0212,30.089104,-95.486611,"Harris",23.7657651618895,"201","48","555200"
"TX","48201555300",5816,1983,47244586,268880,18.2412,0.1038,30.122548,-95.55284,"Harris",27.3166373760667,"201","48","555300"
"TX","48201555400",9168,3877,27733659,13248,10.708,0.0051,30.097932,-95.617076,"Harris",27.624402017989,"201","48","555400"
"TX","48201555500",9143,3318,76916448,275779,29.6976,0.1065,30.055938,-95.636064,"Harris",25.9095450394624,"201","48","555500"
"TX","48201555600",3848,1302,54524240,444819,21.0519,0.1717,30.061605,-95.729187,"Harris",29.9374591373458,"201","48","555600"
"TX","48201555700",5979,1959,22884693,6676,8.8358,0.0026,30.003437,-95.745205,"Harris",28.0653174993758,"201","48","555700"
"TX","48201555800",3823,1324,80830096,195465,31.2087,0.0755,30.034921,-95.818522,"Harris",32.8917564665518,"201","48","555800"
"TX","48201555900",1080,403,53503482,540138,20.6578,0.2085,30.088134,-95.91574,"Harris",39.7598728767183,"201","48","555900"
"TX","48291700100",4084,1517,51511498,264616,19.8887,0.1022,30.344197,-95.094199,"Liberty",43.5593647094921,"291","48","700100"
"TX","48291700200",3252,1229,16231047,0,6.2668,0,30.350877,-95.076213,"Liberty",44.4001510339476,"291","48","700200"
"TX","48291700300",8184,3137,200498524,106783,77.4129,0.0412,30.295824,-95.087078,"Liberty",40.6632055635378,"291","48","700300"
"TX","48291700400",5386,2096,362183533,4273141,139.8398,1.6499,30.251105,-94.911436,"Liberty",43.589447153668,"291","48","700400"
"TX","48291700500",2372,1177,279243377,8374188,107.8165,3.2333,30.368724,-94.885591,"Liberty",51.0172992065073,"291","48","700500"
"TX","48291700600",2718,1675,314662895,6134907,121.492,2.3687,30.424246,-94.768958,"Liberty",58.2311294309163,"291","48","700600"
"TX","48291700700",2339,929,132393804,4576454,51.1175,1.767,30.180325,-94.754216,"Liberty",46.8740080091652,"291","48","700700"
"TX","48291700800",8605,3274,104442958,466668,40.3257,0.1802,30.100056,-94.88172,"Liberty",37.4634354905056,"291","48","700800"
"TX","48291700900",5637,677,166265981,3004973,64.1957,1.1602,30.096577,-94.962089,"Liberty",33.6829590903908,"291","48","700900"
"TX","48291701000",4080,1369,182491196,956605,70.4602,0.3693,30.013238,-94.946307,"Liberty",30.78662719966,"291","48","701000"
"TX","48291701100",6512,2433,188275482,2494046,72.6936,0.963,29.980804,-94.850237,"Liberty",34.6345524985347,"291","48","701100"
"TX","48291701200",6283,2628,154113302,4923838,59.5035,1.9011,30.056973,-94.796661,"Liberty",39.9554340458918,"291","48","701200"
"TX","48291701300",3809,1520,354840488,3057505,137.0047,1.1805,30.11276,-94.633834,"Liberty",50.3157502337999,"291","48","701300"
"TX","48291701400",6893,2698,496398321,4217182,191.6605,1.6283,30.005563,-94.656945,"Liberty",45.9142512764755,"291","48","701400"
"TX","48339690100",6346,2200,57619161,143863,22.2469,0.0555,30.127916,-95.757818,"Montgomery",34.4116563645005,"339","48","690100"
"TX","48339690200",10211,3688,96548245,164503,37.2775,0.0635,30.171138,-95.734934,"Montgomery",35.8149172798531,"339","48","690200"
"TX","48339690300",3996,1510,40584307,0,15.6697,0,30.208823,-95.719063,"Montgomery",37.3686251587574,"339","48","690300"
"TX","48339690400",10855,3680,124277923,411990,47.984,0.1591,30.192101,-95.621785,"Montgomery",33.4202740752044,"339","48","690400"
"TX","48339690500",4648,1607,38360759,295151,14.8112,0.114,30.236708,-95.527501,"Montgomery",34.2316804050913,"339","48","690500"
"TX","48339690600",12934,4463,50888850,419903,19.6483,0.1621,30.211835,-95.536314,"Montgomery",32.7410373878759,"339","48","690600"
"TX","48339690700",2314,872,15047669,215111,5.8099,0.0831,30.188397,-95.462995,"Montgomery",30.0909644303805,"339","48","690700"
"TX","48339690800",4799,1620,4305792,0,1.6625,0,30.20086,-95.497421,"Montgomery",31.3739684209905,"339","48","690800"
"TX","48339690900",4804,1413,5380998,0,2.0776,0,30.199778,-95.51915,"Montgomery",31.6438984938151,"339","48","690900"
"TX","48339691000",4484,1479,5562018,0,2.1475,0,30.185647,-95.517232,"Montgomery",30.6760595044787,"339","48","691000"
"TX","48339691100",4603,1578,2193646,0,0.847,0,30.176246,-95.516484,"Montgomery",30.041922129231,"339","48","691100"
"TX","48339691200",7720,2869,6289037,649249,2.4282,0.2507,30.166684,-95.489274,"Montgomery",28.9668186586569,"339","48","691200"
"TX","48339691300",9993,4016,9331214,0,3.6028,0,30.159101,-95.509047,"Montgomery",28.7799585065588,"339","48","691300"
"TX","48339691400",6885,2793,14985439,66908,5.7859,0.0258,30.132401,-95.482322,"Montgomery",26.5709581974492,"339","48","691400"
"TX","48339691500",3953,1827,4320211,63559,1.668,0.0245,30.139635,-95.471661,"Montgomery",26.9025807981803,"339","48","691500"
"TX","48339691600",8384,3913,6582221,0,2.5414,0,30.141934,-95.457172,"Montgomery",26.8749781648161,"339","48","691600"
"TX","48339691700",5,2,5651383,510059,2.182,0.1969,30.166286,-95.463408,"Montgomery",28.5969566939893,"339","48","691700"
"TX","48339691800",6188,2350,7003714,0,2.7041,0,30.154104,-95.443358,"Montgomery",27.5554675066689,"339","48","691800"
"TX","48339691900",5447,1909,8465306,0,3.2685,0,30.128862,-95.418962,"Montgomery",25.6277384542308,"339","48","691900"
"TX","48339692000",7128,2440,108181776,1299937,41.7692,0.5019,30.122209,-95.405189,"Montgomery",25.0882334271366,"339","48","692000"
"TX","48339692100",4739,1595,38728160,455664,14.953,0.1759,30.200558,-95.433621,"Montgomery",30.6480418017617,"339","48","692100"
"TX","48339692200",5404,2030,108962294,751430,42.0706,0.2901,30.221331,-95.374936,"Montgomery",31.8444777727666,"339","48","692200"
"TX","48339692300",7556,2726,55996305,952945,21.6203,0.3679,30.097051,-95.281237,"Montgomery",23.8553795353989,"339","48","692300"
"TX","48339692400",4353,1943,16821524,69915,6.4948,0.027,30.071438,-95.2319,"Montgomery",23.0198972673482,"339","48","692400"
"TX","48339692500",6894,2540,43366878,69393,16.744,0.0268,30.11797,-95.193173,"Montgomery",26.8683918897047,"339","48","692500"
"TX","48339692600",10804,3769,73225909,0,28.2727,0,30.166987,-95.26666,"Montgomery",28.7583583468864,"339","48","692600"
"TX","48339692700",5619,2152,88458249,0,34.1539,0,30.214618,-95.236528,"Montgomery",32.3741514111578,"339","48","692700"
"TX","48339692800",11273,4077,83446160,422706,32.2187,0.1632,30.183761,-95.158895,"Montgomery",31.8506437038182,"339","48","692800"
"TX","48339692900",3874,1380,75204953,125510,29.0368,0.0485,30.293621,-95.169548,"Montgomery",38.7294717098493,"339","48","692900"
"TX","48339693000",6512,2230,117599333,32826,45.4054,0.0127,30.310377,-95.333694,"Montgomery",38.0528241671569,"339","48","693000"
"TX","48339693100",8799,2905,18633951,0,7.1946,0,30.303063,-95.440573,"Montgomery",37.7257437429374,"339","48","693100"
"TX","48339693200",4610,1767,24933719,0,9.627,0,30.259874,-95.441105,"Montgomery",34.7678425134193,"339","48","693200"
"TX","48339693300",5401,2338,25488265,478465,9.8411,0.1847,30.287225,-95.479484,"Montgomery",36.9806313627287,"339","48","693300"
"TX","48339693400",4364,1565,2816506,0,1.0875,0,30.302448,-95.460963,"Montgomery",37.8400402132815,"339","48","693400"
"TX","48339693500",5267,2461,5135266,0,1.9827,0,30.321206,-95.462545,"Montgomery",39.1355026927258,"339","48","693500"
"TX","48339693600",2509,1417,6683079,44633,2.5804,0.0172,30.321473,-95.488282,"Montgomery",39.401334057882,"339","48","693600"
"TX","48339693700",3410,1492,34539925,2633383,13.3359,1.0168,30.351564,-95.517195,"Montgomery",41.7771176787448,"339","48","693700"
"TX","48339693800",2499,1029,13473387,91701,5.2021,0.0354,30.359196,-95.470256,"Montgomery",41.797667697359,"339","48","693800"
"TX","48339693900",7830,2331,40406517,79068,15.601,0.0305,30.328481,-95.435324,"Montgomery",39.4378440317737,"339","48","693900"
"TX","48339694000",6718,2414,125252221,103736,48.3602,0.0401,30.362541,-95.33562,"Montgomery",41.6439172594362,"339","48","694000"
"TX","48339694100",11313,4158,193435556,822942,74.6859,0.3177,30.427565,-95.454451,"Montgomery",46.3618411478828,"339","48","694100"
"TX","48339694200",11934,5493,107890044,27437533,41.6566,10.5937,30.423083,-95.549069,"Montgomery",47.012921739505,"339","48","694200"
"TX","48339694300",10362,6046,44164650,27140924,17.0521,10.4792,30.391224,-95.623053,"Montgomery",46.1303916506534,"339","48","694300"
"TX","48339694400",5461,2423,57396396,1036692,22.1609,0.4003,30.34979,-95.60103,"Montgomery",42.9977517986393,"339","48","694400"
"TX","48339694500",2586,1003,152314258,714037,58.8089,0.2757,30.309812,-95.627881,"Montgomery",40.9718202430847,"339","48","694500"
"TX","48339694600",5142,1953,228965350,737458,88.404,0.2847,30.360369,-95.752492,"Montgomery",47.3400681728694,"339","48","694600"
"TX","48339694700",2838,1304,309102089,16468324,119.345,6.3585,30.480196,-95.705267,"Montgomery",53.6073177236527,"339","48","694700"
"TX","48407200101",5965,2551,255505866,4529363,98.6514,1.7488,30.49644,-94.987882,"San Jacinto",55.7200060650869,"407","48","200101"
"TX","48407200102",7547,3172,662096566,719630,255.6369,0.2779,30.465002,-95.20831,"San Jacinto",49.6149205204108,"407","48","200102"
"TX","48407200200",4524,2817,217501807,51118949,83.9779,19.7371,30.60354,-95.109058,"San Jacinto",60.2783628399039,"407","48","200200"
"TX","48407200300",4210,2980,342884434,91896419,132.3884,35.4814,30.759037,-95.231502,"San Jacinto",69.4646843770589,"407","48","200300"
"TX","48473680100",1391,507,62685733,0,24.2031,0,29.785721,-95.8507,"Waller",28.8859791460561,"473","48","680100"
"TX","48473680200",7625,2844,388842991,4374740,150.1331,1.6891,29.807778,-95.983697,"Waller",36.9462253659725,"473","48","680200"
"TX","48473680300",7914,3283,277317281,639322,107.0728,0.2468,30.069665,-95.961649,"Waller",41.377322087949,"473","48","680300"
"TX","48473680400",2763,23,5075337,0,1.9596,0,30.090864,-95.987416,"Waller",43.4530585429262,"473","48","680400"
"TX","48473680500",7524,3126,388938728,7445359,150.1701,2.8747,30.093229,-96.078154,"Waller",48.2351480192371,"473","48","680500"
"TX","48473680600",5446,2172,207430111,141356,80.0892,0.0546,30.178301,-95.854189,"Waller",40.9101660303891,"473","48","680600"
